"","City","company_na","GEOID","full_name","ALAND","X","Y","Match_addr","year","industry","employees","revenue","growth","employeesgroup","revenuegroup","growthgroup"
"3727","Portland","Securus Payments",41051008902,"Portland-Vancouver-Hillsboro, OR-WA",2987152,-122.564444,45.466907,"7724 SE Aspen Summit Dr, Portland, Oregon, 97266",2013,"Financial Services",150,6568872,11.8442,3,1,3
"3728","Beaverton","e-BI International",41067030401,"Portland-Vancouver-Hillsboro, OR-WA",4140349,-122.795131,45.483853,"4915 SW Griffith Dr, Beaverton, Oregon, 97005",2011,"Business Products & Services",125,20077051,0.810762,3,2,1
"3729","Beaverton","Earl & Brown",41067030401,"Portland-Vancouver-Hillsboro, OR-WA",4140349,-122.776911,45.478862,"9700 SW Harvest Ct, Beaverton, Oregon, 97005",2014,"Consumer Products & Services",36,66268360,0.9325,2,3,1
"3730","Beaverton","LaserCare",41067030401,"Portland-Vancouver-Hillsboro, OR-WA",4140349,-122.788341,45.483777,"10865 SW 5th St, Beaverton, Oregon, 97005",2008,"Computer Hardware",18,2051000,0.8645,1,1,1
"3731","Beaverton","Act-On Software",41067031006,"Portland-Vancouver-Hillsboro, OR-WA",2859241,-122.79274,45.459227,"8300 SW Creekside Pl, Beaverton, Oregon, 97008",2015,"Software",420,32269000,9.3162,3,2,3
"3732","Beaverton","Opus Events Agency",41067031006,"Portland-Vancouver-Hillsboro, OR-WA",2859241,-122.788989,45.452231,"9309 SW Nimbus Ave, Beaverton, Oregon, 97008",2014,"Advertising & Marketing",89,26525507,0.7434,2,2,1
"3733","Beaverton","ProKarma",41067031006,"Portland-Vancouver-Hillsboro, OR-WA",2859241,-122.7885,45.456493,"8705 SW Nimbus Ave, Beaverton, Oregon, 97008",2014,"IT Services",1700,94149808,0.8005,3,3,1
"3734","Lake Oswego","Succeed Management Solutions",41005020303,"Portland-Vancouver-Hillsboro, OR-WA",2317806,-122.717168,45.417607,"4000 Kruse Way Pl, Lake Oswego, Oregon, 97035",2015,"Software",45,3499777,0.7325,2,1,1
"3735","Milwaukie","Baggallini",41005020800,"Portland-Vancouver-Hillsboro, OR-WA",3984920,-122.644341,45.453257,"1887 SE Milport Rd, Milwaukie, Oregon, 97222",2010,"Consumer Products & Services",21,15082000,0.737,2,2,1
"3736","Clackamas","Righteous Clothing Agency",41005022105,"Portland-Vancouver-Hillsboro, OR-WA",4592804,-122.544708,45.40788,"11495 SE Highway 212, Clackamas, Oregon, 97015",2013,"Food & Beverage",35,5276766,0.8972,2,1,1
"3737","Hillsboro","Eid Passport",41067032700,"Portland-Vancouver-Hillsboro, OR-WA",218760940,-122.918191,45.563629,"5800 NW Pinefarm Pl, Hillsboro, Oregon, 97124",2015,"Security",330,40585085,1.379,3,2,2
"3738","Hillsboro","HIS Innovations Group",41067032700,"Portland-Vancouver-Hillsboro, OR-WA",218760940,-122.905491,45.564309,"6110 NW Croeni Rd, Hillsboro, Oregon, 97124",2015,"Manufacturing",33,7896147,0.8813,2,1,1
"3739","Hillsboro","Pinnacle Exhibits",41067032700,"Portland-Vancouver-Hillsboro, OR-WA",218760940,-122.907675,45.569791,"NW Westmark Dr, Hillsboro, Oregon, 97124",2013,"Advertising & Marketing",114,31742385,0.8457,3,2,1
"3740","Hillsboro","Tinitron",41067032700,"Portland-Vancouver-Hillsboro, OR-WA",218760940,-122.905572,45.565029,"6501 NW Croeni Rd, Hillsboro, Oregon, 97124",2015,"Energy",28,7623828,0.883,2,1,1
"3741","Tualatin","Barker Cabinets",41067032001,"Portland-Vancouver-Hillsboro, OR-WA",8317622,-122.806639,45.379923,"19355 SW 125th Ct, Tualatin, Oregon, 97062",2015,"Consumer Products & Services",45,5695096,12.8808,2,1,3
"3742","Tualatin","Union Wine Company",41067032001,"Portland-Vancouver-Hillsboro, OR-WA",8317622,-122.815209,45.378749,"19550 SW Cipole Rd, Tualatin, Oregon, 97062",2014,"Food & Beverage",10,4729903,1.4276,1,1,2
"3743","Wilsonville","Vigilan",41067032110,"Portland-Vancouver-Hillsboro, OR-WA",11663205,-122.773562,45.337697,"9375 SW Commerce Cir, Wilsonville, Oregon, 97070",2011,"Software",15,4148917,0.851255,1,1,1
"3744","Tualatin","Columbia Stone",41067032003,"Portland-Vancouver-Hillsboro, OR-WA",4902475,-122.78371,45.383801,"18880 SW Teton Ave, Tualatin, Oregon, 97062",2008,"Construction",100,15188392,1.4291,2,2,2
"3745","Tualatin","Wave Form Systems",41067032003,"Portland-Vancouver-Hillsboro, OR-WA",4902475,-122.787988,45.372113,"20475 SW Avery Ct, Tualatin, Oregon, 97062",2012,"Health",48,14205777,2.153,2,2,2
"3746","Hillsboro","Obvius Holdings",41067031609,"Portland-Vancouver-Hillsboro, OR-WA",5676811,-122.889405,45.538481,"20811 NW Cornell Rd, Hillsboro, Oregon, 97124",2010,"Energy",16,3640066,2.44,1,1,2
"3747","Portland","Consumer Cellular",41067032005,"Portland-Vancouver-Hillsboro, OR-WA",3250847,-122.749807,45.399052,"7204 SW Durham Rd, Portland, Oregon, 97224",2015,"Telecommunications",1108,477800000,1.5279,3,4,2
"3748","Lake Oswego","G2 Consultants",41067032005,"Portland-Vancouver-Hillsboro, OR-WA",3250847,-122.743901,45.39851,"16869 SW 65th Ave, Lake Oswego, Oregon, 97035",2015,"Environmental Services",7,2134018,1.4589,1,1,2
"3749","Portland","Wellpartner",41067032005,"Portland-Vancouver-Hillsboro, OR-WA",3250847,-122.749988,45.399102,"7216 SW Durham Rd, Portland, Oregon, 97224",2010,"Health",105,92548297,3.798,3,3,3
"3750","Tualatin","Xenium",41067032005,"Portland-Vancouver-Hillsboro, OR-WA",3250847,-122.75295,45.378293,"7401 SW Washo Ct, Tualatin, Oregon, 97062",2008,"Human Resources",0,203400000,0.9396,1,4,1
"3751","Sherwood","Commercial Design Systems",41067032103,"Portland-Vancouver-Hillsboro, OR-WA",16773046,-122.818984,45.371435,"13825 SW Galbreath Dr, Sherwood, Oregon, 97140",2015,"Business Products & Services",51,11337167,0.9352,2,2,1
"3752","Sherwood","Promopeddler.com",41067032200,"Portland-Vancouver-Hillsboro, OR-WA",85715119,-122.835593,45.376819,"20015 SW Pacific Hwy, Sherwood, Oregon, 97140",2008,"Advertising & Marketing",30,9543023,1.418,2,1,2
"3753","Beaverton","Yorke & Curtis General Contractors",41067031300,"Portland-Vancouver-Hillsboro, OR-WA",3731196,-122.781089,45.487018,"4480 SW 101st Ave, Beaverton, Oregon, 97005",2008,"Construction",65,55549464,1.7023,2,3,2
"3754","Portland","Associated Business Systems",41067030806,"Portland-Vancouver-Hillsboro, OR-WA",2288432,-122.75383,45.415151,"7440 SW Bonita Rd, Portland, Oregon, 97224",2008,"Business Products & Services",168,41493911,0.8194,3,2,1
"3755","Portland","Sterling Communications",41067030806,"Portland-Vancouver-Hillsboro, OR-WA",2288432,-122.74698,45.41226,"14945 SW Sequoia Pkwy, Portland, Oregon, 97224",2008,"Telecommunications",21,3916174,1.7778,2,1,2
"3756","Portland","AngelVision Technologies",41067030700,"Portland-Vancouver-Hillsboro, OR-WA",3737941,-122.752507,45.426021,"7320 SW Hunziker Rd, Portland, Oregon, 97223",2009,"Advertising & Marketing",73,4375971,1.167,2,1,2
"3757","Portland","Auctionpay",41067030700,"Portland-Vancouver-Hillsboro, OR-WA",3737941,-122.745711,45.424652,"13221 SW 68th Pkwy, Portland, Oregon, 97223",2008,"Software",65,12028935,3.0532,2,2,3
"3758","Tigard","Docusource Print Management",41067030700,"Portland-Vancouver-Hillsboro, OR-WA",3737941,-122.74865,45.420607,"6955 SW Sandburg St, Tigard, Oregon, 97223",2008,"Business Products & Services",41,13322812,0.9024,2,2,1
"3759","Portland","The Partners Group",41067030700,"Portland-Vancouver-Hillsboro, OR-WA",3737941,-122.746291,45.437123,"11740 SW 68th Pkwy, Portland, Oregon, 97223",2014,"Insurance",107,18756551,1.3113,3,2,2
"3760","Beaverton","Opus Agency",41067031005,"Portland-Vancouver-Hillsboro, OR-WA",2288798,-122.798817,45.468869,"97008, Beaverton, Oregon",2015,"Business Products & Services",109,34347709,0.8617,3,2,1
"3761","Beaverton","Micro Power Electronics",41067031402,"Portland-Vancouver-Hillsboro, OR-WA",4141317,-122.820268,45.492942,"13955 SW Millikan Way, Beaverton, Oregon, 97005",2008,"Manufacturing",300,57799000,0.9396,3,3,1
"3762","Hillsboro","MyBinding.com",41067032608,"Portland-Vancouver-Hillsboro, OR-WA",6834980,-122.956991,45.53809,"1800 NE 25th Ave, Hillsboro, Oregon, 97124",2013,"Business Products & Services",60,13470000,0.7691,2,2,1
"3763","McMinnville","TTCG",41071030601,"Portland-Vancouver-Hillsboro, OR-WA",45494834,-123.187421,45.210399,"330 NE Kirby St, McMinnville, Oregon, 97128",2014,"Financial Services",17,6064371,13.1877,1,1,3
"3764","Portland","Axiom EPM",41067030900,"Portland-Vancouver-Hillsboro, OR-WA",3425399,-122.776352,45.446037,"10260 SW Greenburg Rd, Portland, Oregon, 97223",2013,"Software",78,15081220,8.338901,2,2,3
"3765","Portland","HemCon Medical Technologies",41067030900,"Portland-Vancouver-Hillsboro, OR-WA",3425399,-122.782019,45.443409,"10575 SW Cascade Ave, Portland, Oregon, 97223",2008,"Health",115,39455321,6.8844,3,2,3
"3766","Portland","ID Experts",41067030900,"Portland-Vancouver-Hillsboro, OR-WA",3425399,-122.770078,45.447967,"97223, Portland, Oregon",2010,"Security",33,9044000,3.607,2,1,3
"3767","Portland","Net2Vault",41067030900,"Portland-Vancouver-Hillsboro, OR-WA",3425399,-122.776279,45.446193,"10250 SW Greenburg Rd, Portland, Oregon, 97223",2015,"IT Services",8,2701061,19.6509,1,1,3
"3768","Portland","RealNet Investments",41067030900,"Portland-Vancouver-Hillsboro, OR-WA",3425399,-122.776352,45.446037,"10260 SW Greenburg Rd, Portland, Oregon, 97223",2008,"Real Estate",6,40015965,21.8547,1,2,3
"3769","Wilsonville","FoodGuys",41005024400,"Portland-Vancouver-Hillsboro, OR-WA",5887002,-122.76031,45.303241,"97070, Wilsonville, Oregon",2015,"Food & Beverage",30,58116347,1.0716,2,3,2
"3770","Newberg","Climax Portable Machine Tools",41071030202,"Portland-Vancouver-Hillsboro, OR-WA",5261599,-122.951691,45.298962,"2712 E 2nd St, Newberg, Oregon, 97132",2008,"Manufacturing",154,25490073,0.7416,3,2,1
"3771","Portland","Certified Languages International",41051005900,"Portland-Vancouver-Hillsboro, OR-WA",2609990,-122.674426,45.488947,"4800 SW Macadam Ave, Portland, Oregon, 97239",2015,"Telecommunications",82,23156604,1.0119,2,2,2
"3772","Portland","VanderHouwen & Associates",41051005900,"Portland-Vancouver-Hillsboro, OR-WA",2609990,-122.672324,45.47799,"6342 SW Macadam Ave, Portland, Oregon, 97239",2014,"IT Services",333,38739454,1.2208,3,2,2
"3773","Portland","EcoZoom",41051004300,"Portland-Vancouver-Hillsboro, OR-WA",24891698,-122.708471,45.543531,"2820 NW Nela St, Portland, Oregon, 97210",2015,"Consumer Products & Services",22,6847201,5.8877,2,1,3
"3774","Portland","General Tool and Supply Company",41051004300,"Portland-Vancouver-Hillsboro, OR-WA",24891698,-122.7073,45.539631,"2705 NW Nicolai St, Portland, Oregon, 97210",2008,"Business Products & Services",151,63928161,0.828,3,3,1
"3775","Portland","Dunthorpe Marketing Group",41051000100,"Portland-Vancouver-Hillsboro, OR-WA",3550610,-122.655039,45.458959,"8825 SE 11th Ave, Portland, Oregon, 97202",2015,"Advertising & Marketing",29,2548334,0.7868,2,1,1
"3776","Portland","JMA Properties",41051000100,"Portland-Vancouver-Hillsboro, OR-WA",3550610,-122.663211,45.465047,"205 SE Spokane St, Portland, Oregon, 97202",2014,"Real Estate",3,2863032,1.8765,1,1,2
"3777","West Linn","Unosquare",41005020501,"Portland-Vancouver-Hillsboro, OR-WA",13078680,-122.655319,45.350695,"1800 Blankenship Rd, West Linn, Oregon, 97068",2015,"IT Services",119,5850122,2.4511,3,1,2
"3778","Lehi","Blade HQ",49049000103,"Provo-Orem, UT",4414527,-111.832457,40.382824,"400 S 1000 E, Lehi, Utah, 84043",2014,"Retail",47,17644091,2.1892,2,2,2
"3779","Lehi","You Need A Budget",49049000103,"Provo-Orem, UT",4414527,-111.837161,40.388184,"770 E Main St, Lehi, Utah, 84043",2015,"Financial Services",24,4506967,1.462,2,1,2
"3780","Orem","Aribex",49049001002,"Provo-Orem, UT",1508099,-111.685708,40.2836,"744 S 400 E, Orem, Utah, 84097",2012,"Manufacturing",47,10632090,0.976,2,2,1
"3781","Orem","Pinnacle Security",49049001201,"Provo-Orem, UT",2463958,-111.713013,40.273742,"1290 Sandhill Rd, Orem, Utah, 84058",2010,"Security",482,138500000,1.874,3,4,2
"3782","Provo","Heritage Web Solutions",49049001402,"Provo-Orem, UT",1689840,-111.666392,40.254156,"1460 Moon River Dr, Provo, Utah, 84604",2009,"IT Services",205,20385009,3.804,3,2,3
"3783","Provo","RBM Building Services",49049001402,"Provo-Orem, UT",1689840,-111.668472,40.254832,"1515 Riverside Ave, Provo, Utah, 84604",2015,"Business Products & Services",1050,15075435,0.9521,3,2,1
"3784","Orem","NorthStar Alarm Services",49049001300,"Provo-Orem, UT",2645977,-111.676097,40.27346,"1280 S 800 E, Orem, Utah, 84097",2015,"Security",300,17952952,1.0738,3,2,2
"3785","Orem","ServerPlus",49049001300,"Provo-Orem, UT",2645977,-111.681688,40.276891,"84097, Orem, Utah",2012,"IT Services",72,5480600,1.995,2,1,2
"3786","Orem","Acumen Learning",49049000802,"Provo-Orem, UT",2002129,-111.6992,40.301065,"226 N Orem Blvd, Orem, Utah, 84057",2011,"Education",18,4017620,1.66622,1,1,2
"3787","Orem","BuilderFusion",49049000802,"Provo-Orem, UT",2002129,-111.696596,40.297133,"51 W Center St, Orem, Utah, 84057",2008,"Software",37,3183000,10.3679,2,1,3
"3788","Orem","Edge Homes",49049000802,"Provo-Orem, UT",2002129,-111.701352,40.2972,"84059, Orem, Utah",2015,"Construction",55,137700000,2.7679,2,4,2
"3789","Orem","Vetora",49049000802,"Provo-Orem, UT",2002129,-111.720814,40.299123,"W 105 N, Orem, Utah, 84057",2014,"Retail",28,5621000,4.0367,2,1,3
"3790","Orem","Vision Security",49049000706,"Provo-Orem, UT",2184751,-111.708791,40.312148,"508 W 800 N, Orem, Utah, 84057",2013,"Security",250,30982056,2.1915,3,2,2
"3791","Provo","Mountain High Federal Credit Union",49049001601,"Provo-Orem, UT",607306,-111.661916,40.253759,"1476 N Freedom Blvd, Provo, Utah, 84604",2008,"Financial Services",40,5671496,1.7253,2,1,2
"3792","Provo","Veracity Networks",49049001900,"Provo-Orem, UT",1131713,-111.658698,40.238721,"379 N University Ave, Provo, Utah, 84601",2012,"Telecommunications",115,26252027,1.32,3,2,2
"3793","Provo","Dish One Satellite",49049001504,"Provo-Orem, UT",2709565,-111.655655,40.267921,"2601 N Canyon Rd, Provo, Utah, 84604",2014,"Retail",546,25007040,1.8204,3,2,2
"3794","Orem","SecurityMetrics",49049000903,"Provo-Orem, UT",1675323,-111.684617,40.311872,"462 E 800 N, Orem, Utah, 84097",2010,"Security",289,18932000,7.253,3,2,3
"3795","Orem","Boli Naturals",49049002201,"Provo-Orem, UT",23054251,-111.727418,40.300138,"165 N 1330 W, Orem, Utah, 84057",2015,"Health",11,4076111,6.1252,1,1,3
"3796","Orem","Complete Merchant Solutions",49049002201,"Provo-Orem, UT",23054251,-111.73816,40.282504,"W 815 S, Orem, Utah, 84058",2013,"Financial Services",32,31051581,12.7129,2,2,3
"3797","Provo","Heirloom Restaurant Group",49049002400,"Provo-Orem, UT",926258,-111.658646,40.23746,"290 N University Ave, Provo, Utah, 84601",2013,"Food & Beverage",95,5615167,7.7705,2,1,3
"3798","Payson","About Time Technologies",49049003401,"Provo-Orem, UT",9085037,-111.717881,40.044518,"887 E 100 N, Payson, Utah, 84651",2009,"Software",28,3200000,5.061,2,1,3
"3799","Provo","Sewell Direct",49049001501,"Provo-Orem, UT",11812067,-111.654826,40.284932,"3877 N 200 E, Provo, Utah, 84604",2008,"Computer Hardware",30,6386733,4.5987,2,1,3
"3800","Provo","Access Technology Solutions",49049001401,"Provo-Orem, UT",4788280,-111.65765,40.30346,"5252 Edgewood Dr, Provo, Utah, 84604",2011,"Logistics & Transportation",53,21149276,0.834218,2,2,1
"3801","Provo","Career Step",49049001401,"Provo-Orem, UT",4788280,-111.662825,40.29617,"4692 N 300 W, Provo, Utah, 84604",2010,"Education",94,18146000,0.888,2,2,1
"3802","Provo","Digital Gateway",49049001401,"Provo-Orem, UT",4788280,-111.663077,40.295581,"4626 N 300 W, Provo, Utah, 84604",2009,"Software",60,9342606,1.377,2,1,2
"3803","Provo","Imagine Learning",49049001401,"Provo-Orem, UT",4788280,-111.66029,40.303164,"191 River Park Dr, Provo, Utah, 84604",2011,"Software",170,21068994,3.145363,3,2,3
"3804","Provo","Peak Capital Partners",49049001401,"Provo-Orem, UT",4788280,-111.662697,40.300182,"4956 N 300 W, Provo, Utah, 84604",2015,"Real Estate",200,87807724,5.6015,3,3,3
"3805","Provo","Seastone",49049001401,"Provo-Orem, UT",4788280,-111.6575,40.301754,"5152 Edgewood Dr, Provo, Utah, 84604",2008,"Consumer Products & Services",35,17149206,13.4335,2,2,3
"3806","Provo","VitalSmarts",49049001401,"Provo-Orem, UT",4788280,-111.661332,40.304959,"282 River Bend Ln, Provo, Utah, 84604",2009,"Human Resources",80,23634307,1.197,2,2,2
"3807","Provo","Edge Pest Control",49049001503,"Provo-Orem, UT",4974401,-111.658197,40.280646,"3549 N University Ave, Provo, Utah, 84604",2015,"Consumer Products & Services",250,10844423,2.5314,3,2,2
"3808","Springville","DecisionWise",49049010503,"Provo-Orem, UT",88580819,-111.654491,40.160733,"W 450 S, Springville, Utah, 84663",2015,"Human Resources",35,3822288,1.4982,2,1,2
"3809","Spanish Fork","Five Star Franchising",49049010503,"Provo-Orem, UT",88580819,-111.654615,40.129981,"1570 N Main St, Spanish Fork, Utah, 84660",2015,"Business Products & Services",49,5790460,1.3436,2,1,2
"3810","Springville","Simplicity Group",49049010503,"Provo-Orem, UT",88580819,-111.652271,40.166948,"2250 W Center St, Springville, Utah, 84663",2008,"Business Products & Services",60,4318784,19.8274,2,1,3
"3811","American Fork","BidSync",49049000400,"Provo-Orem, UT",3830365,-111.781422,40.36214,"629 E 700 S, American Fork, Utah, 84003",2013,"Software",75,8308043,1.0822,2,1,2
"3812","American Fork","Buy PD",49049000400,"Provo-Orem, UT",3830365,-111.779631,40.362098,"751 Quality Dr, American Fork, Utah, 84003",2014,"Real Estate",98,79837059,26.0635,2,3,3
"3813","American Fork","Citadel Insurance Services",49049000400,"Provo-Orem, UT",3830365,-111.775539,40.371576,"826 E State Rd, American Fork, Utah, 84003",2015,"Insurance",35,6189501,1.682,2,1,2
"3814","American Fork","eLearningBrothers",49049000400,"Provo-Orem, UT",3830365,-111.778925,40.358197,"732 E 930 S, American Fork, Utah, 84003",2015,"Education",42,3411997,6.485,2,1,3
"3815","American Fork","OrangeSoda",49049000400,"Provo-Orem, UT",3830365,-111.780127,40.358936,"732 E Utah Valley Dr, American Fork, Utah, 84003",2012,"Advertising & Marketing",169,24964200,1.898,3,2,2
"3816","American Fork","Periscope Holdings/BidSync",49049000400,"Provo-Orem, UT",3830365,-111.781331,40.362139,"629 Quality Dr, American Fork, Utah, 84003",2015,"Business Products & Services",110,27821000,1.0824,3,2,2
"3817","Alpine","American Biotech Labs",49049010208,"Provo-Orem, UT",5347835,-111.779683,40.448207,"80 W Canyon Crest Rd, Alpine, Utah, 84004",2009,"Health",25,5982507,1.332,2,1,2
"3818","Alpine","Oh My Crafts",49049010208,"Provo-Orem, UT",5347835,-111.785266,40.448393,"351 River Rd, Alpine, Utah, 84004",2011,"Retail",57,7550492,2.675486,2,1,2
"3819","Orem","AtTask",49049000709,"Provo-Orem, UT",2016840,-111.680844,40.320905,"1313 Research Way, Orem, Utah, 84097",2011,"Software",184,21648000,1.768641,3,2,2
"3820","Orem","Doba",49049000709,"Provo-Orem, UT",2016840,-111.679256,40.325042,"1530 N Technology Way, Orem, Utah, 84097",2009,"Software",61,7328000,1.851,2,1,2
"3821","Orem","eHarbor",49049000709,"Provo-Orem, UT",2016840,-111.680845,40.321168,"1323 Research Way, Orem, Utah, 84097",2010,"Advertising & Marketing",87,11177973,4.047,2,2,3
"3822","Orem","ExpressTech Holdings",49049000709,"Provo-Orem, UT",2016840,-111.681662,40.325687,"580 Technology Ave, Orem, Utah, 84097",2008,"Software",55,5178303,8.3162,2,1,3
"3823","Orem","Fishbowl Inventory",49049000709,"Provo-Orem, UT",2016840,-111.681662,40.325687,"580 Technology Ave, Orem, Utah, 84097",2014,"Software",98,15562570,1.0303,2,2,2
"3824","Orem","International Bridge DBA ParcelPool.com",49049000709,"Provo-Orem, UT",2016840,-111.68257,40.326182,"525 Technology Ave, Orem, Utah, 84097",2008,"Logistics & Transportation",54,10984717,1.0017,2,2,2
"3825","Orem","Western Wats",49049000709,"Provo-Orem, UT",2016840,-111.680059,40.322758,"701 Timpanogos Pkwy, Orem, Utah, 84097",2009,"Business Products & Services",2200,67731431,1.171,3,3,2
"3826","Lehi","Rod Works",49049010216,"Provo-Orem, UT",2971313,-111.846555,40.41971,"188 Centennial Cv, Lehi, Utah, 84043",2009,"Retail",60,4539513,1.463,2,1,2
"3827","Springville","Namifiers",49049002902,"Provo-Orem, UT",1981251,-111.61548,40.179568,"280 W 900 N, Springville, Utah, 84663",2009,"Business Products & Services",85,7042596,0.963,2,1,1
"3828","Provo","ACULIS",49049002801,"Provo-Orem, UT",5645798,-111.64413,40.207893,"852 E 1910 S, Provo, Utah, 84606",2008,"IT Services",56,5566087,1.5496,2,1,2
"3829","Provo","Heritage Makers",49049002801,"Provo-Orem, UT",5645798,-111.651897,40.209905,"1837 S East Bay Blvd, Provo, Utah, 84606",2009,"Consumer Products & Services",35,8478477,13.428,2,1,3
"3830","Provo","InsideSales.com",49049002801,"Provo-Orem, UT",5645798,-111.657898,40.212186,"34 E 1700 S, Provo, Utah, 84606",2014,"Software",327,25129719,3.7846,3,2,3
"3831","Provo","Lancera",49049002801,"Provo-Orem, UT",5645798,-111.64994,40.208727,"549 E 1860 S, Provo, Utah, 84606",2015,"Software",120,2925338,26.3381,3,1,3
"3832","Provo","Property Solutions International",49049002801,"Provo-Orem, UT",5645798,-111.652941,40.213709,"1656 S East Bay Blvd, Provo, Utah, 84606",2012,"Real Estate",162,19573297,4.96,3,2,3
"3833","Springville","CirclePix",49049002901,"Provo-Orem, UT",12670284,-111.623831,40.183789,"676 W 1200 N, Springville, Utah, 84663",2015,"Advertising & Marketing",67,6268989,1.1086,2,1,2
"3834","Springville","Living Whole Foods",49049002901,"Provo-Orem, UT",12670284,-111.620026,40.181223,"1041 N 450 W, Springville, Utah, 84663",2013,"Food & Beverage",30,6535993,0.7542,2,1,1
"3835","Provo","Action Target",49049002802,"Provo-Orem, UT",6012561,-111.619556,40.19251,"3411 Mountain Vista Pkwy, Provo, Utah, 84606",2011,"Manufacturing",170,58759900,0.75706,3,3,1
"3836","Spanish Fork","Platinum Payment Systems",49049003204,"Provo-Orem, UT",1238687,-111.653961,40.113768,"41 E 300 N, Spanish Fork, Utah, 84660",2015,"Financial Services",40,4618508,4.2236,2,1,3
"3837","Springville","Child Enterprises",49049003103,"Provo-Orem, UT",1814690,-111.591611,40.161018,"1033 E 400 S, Springville, Utah, 84663",2008,"Construction",50,3308872,1.3739,2,1,2
"3838","Eagle Mountain","ApplicantPro",49049010105,"Provo-Orem, UT",20171067,-111.972805,40.379872,"3688 Campus Dr, Eagle Mountain, Utah, 84005",2015,"Human Resources",55,4484533,2.9517,2,1,2
"3839","American Fork","AMP Security",49049010112,"Provo-Orem, UT",22817290,-111.776066,40.352101,"1261 S 820 E, American Fork, Utah, 84003",2013,"Security",550,24826218,2.8223,3,2,2
"3840","American Fork","Business Promotion",49049010112,"Provo-Orem, UT",22817290,-111.77498,40.35325,"752 E 1180 S, American Fork, Utah, 84003",2015,"Advertising & Marketing",70,5134028,3.7544,2,1,3
"3841","American Fork","Certiport",49049010112,"Provo-Orem, UT",22817290,-111.776285,40.35246,"1276 S 820 E, American Fork, Utah, 84003",2012,"Education",165,48478000,0.969,3,2,1
"3842","American Fork","Four Foods Group",49049010112,"Provo-Orem, UT",22817290,-111.789059,40.359493,"871 S Auto Mall Dr, American Fork, Utah, 84003",2015,"Food & Beverage",1070,55762000,3.445,3,3,3
"3843","American Fork","Kringles Toys and Gifts",49049010112,"Provo-Orem, UT",22817290,-111.790701,40.361192,"767 S Auto Mall Dr, American Fork, Utah, 84003",2015,"Retail",12,6935438,2.1853,1,1,2
"3844","Lindon","KT TAPE",49049010112,"Provo-Orem, UT",22817290,-111.753339,40.337902,"7 S 1550 W, Lindon, Utah, 84042",2013,"Health",19,9137010,12.3858,1,1,3
"3845","American Fork","Shelf Reliance",49049010112,"Provo-Orem, UT",22817290,-111.793105,40.363501,"691 S Auto Mall Dr, American Fork, Utah, 84003",2012,"Food & Beverage",176,44321314,7.083,3,2,3
"3846","American Fork","SignCity",49049010112,"Provo-Orem, UT",22817290,-111.783548,40.346181,"1584 S 580 E, American Fork, Utah, 84003",2015,"Advertising & Marketing",18,2060322,1.1988,1,1,2
"3847","Lehi","AxisPointe",49049010108,"Provo-Orem, UT",10232745,-111.8974,40.432143,"2989 W Maple Loop, Lehi, Utah, 84043",2008,"Construction",64,3076882,6.2017,2,1,3
"3848","Lehi","BodyGuardz",49049010108,"Provo-Orem, UT",10232745,-111.889134,40.427297,"2600 W Executive Pkwy, Lehi, Utah, 84043",2015,"Consumer Products & Services",39,46862828,10.7608,2,2,3
"3849","Lehi","Boostability",49049010108,"Provo-Orem, UT",10232745,-111.889134,40.427297,"2600 W Executive Pkwy, Lehi, Utah, 84043",2015,"Advertising & Marketing",466,36390136,6.8952,3,2,3
"3850","Lehi","Burstabit Technologies",49049010108,"Provo-Orem, UT",10232745,-111.89893,40.43144,"3130 W Maple Loop, Lehi, Utah, 84043",2010,"Business Products & Services",18,3239478,1.895,1,1,2
"3851","Lehi","Costa Vida Fresh Mexican Grill",49049010108,"Provo-Orem, UT",10232745,-111.8974,40.432143,"2989 W Maple Loop, Lehi, Utah, 84043",2015,"Food & Beverage",1675,70112037,1.2964,3,3,2
"3852","Lehi","DigiCert",49049010108,"Provo-Orem, UT",10232745,-111.889134,40.427297,"2600 W Executive Pkwy, Lehi, Utah, 84043",2015,"Security",130,56497516,1.1124,3,3,2
"3853","Lehi","eFileCabinet",49049010108,"Provo-Orem, UT",10232745,-111.8974,40.432143,"2989 W Maple Loop, Lehi, Utah, 84043",2015,"Software",66,5191676,1.209,2,1,2
"3854","Lehi","Flagship Financial Group",49049010108,"Provo-Orem, UT",10232745,-111.898938,40.431448,"3130 W Maple Loop Dr, Lehi, Utah, 84043",2010,"Financial Services",471,33119834,4.53,3,2,3
"3855","Lehi","iDrive Logistics",49049010108,"Provo-Orem, UT",10232745,-111.892142,40.426808,"2600 Executive Pkwy, Lehi, Utah, 84043",2015,"Logistics & Transportation",14,33290465,3.0039,1,2,3
"3856","Lehi","Infuse Media Group",49049010108,"Provo-Orem, UT",10232745,-111.902271,40.440898,"3369 Mayflower Ave, Lehi, Utah, 84043",2012,"Health",34,4581211,2.448,2,1,2
"3857","Lehi","Infuse Medical",49049010108,"Provo-Orem, UT",10232745,-111.902271,40.440898,"3369 Mayflower Ave, Lehi, Utah, 84043",2013,"Advertising & Marketing",37,5252543,1.7336,2,1,2
"3858","Lehi","Jane",49049010108,"Provo-Orem, UT",10232745,-111.892142,40.426808,"2600 Executive Pkwy, Lehi, Utah, 84043",2015,"Retail",53,56902263,187.874,2,3,3
